Date,High_Probability
1954-03-31,0.9964537074895811
1954-04-30,0.9941726302314643
1954-05-31,0.9907715618082356
1954-06-30,0.9816811767966868
1954-07-31,0.9646078623748783
1954-08-31,0.9214617377743611
1954-09-30,0.806522690783653
1955-07-31,0.7268000352170008
1955-08-31,0.8247180927433317
1955-09-30,0.9271222408739824
1955-10-31,0.9652414396605504
1955-11-30,0.9794471249716437
1955-12-31,0.984791243245199
1956-01-31,0.9869362759060386
1956-02-29,0.9881550408421427
1956-03-31,0.9897389084016225
1956-04-30,0.9933669126549135
1956-05-31,0.9965082809842981
1956-06-30,0.9987394159010108
1956-07-31,0.999189802975776
1956-08-31,0.9989175771344188
1956-09-30,0.998918315137565
1956-10-31,0.9992172547872956
1956-11-30,0.9992518340609702
1956-12-31,0.9996787725615455
1957-01-31,0.9996906641127139
1957-02-28,0.9997904990596006
1957-03-31,0.9998424511425448
1957-04-30,0.999844781343728
1957-05-31,0.9998475341292654
1957-06-30,0.9997774272601928
1957-07-31,0.9997731100850896
1957-08-31,0.9998454734198218
1957-09-30,0.9997777333079327
1957-10-31,0.9996613772555368
1957-11-30,0.9997723960595802
1957-12-31,0.9996586754200909
1958-01-31,0.9998274883387517
1958-02-28,0.9997509953168291
1958-03-31,0.9998290946294949
1958-04-30,0.9998333589378663
1958-05-31,0.9997533073876815
1958-06-30,0.999618271371141
1958-07-31,0.9994574648389364
1958-08-31,0.9991551921632406
1958-09-30,0.9991365767751169
1958-10-31,0.9991339999551269
1958-11-30,0.9991093317580035
1958-12-31,0.9986869093207197
1959-01-31,0.9976426128895105
1959-02-28,0.995174888372717
1959-03-31,0.989207889591858
1959-04-30,0.987380163818156
1959-05-31,0.9881724077106191
1959-06-30,0.9922445224163531
1959-07-31,0.9938204129514925
1959-08-31,0.9960057013899036
1959-09-30,0.9977065071496207
1959-10-31,0.9984380470769562
1959-11-30,0.9979949876137633
1959-12-31,0.9983669189589836
1960-01-31,0.9969427311295663
1960-02-29,0.9984209756511797
1960-03-31,0.9985580060153397
1960-04-30,0.9985701630751682
1960-05-31,0.9985664131863886
1960-06-30,0.9985131012037818
1960-07-31,0.9979269106504803
1960-08-31,0.9977260674647104
1960-09-30,0.9967051661496686
1960-10-31,0.9977152932080887
1960-11-30,0.9978523239860705
1960-12-31,0.9979336896988257
1961-01-31,0.9984518491813817
1961-02-28,0.9979141589158337
1961-03-31,0.9976844600046053
1961-04-30,0.9963845298283281
1961-05-31,0.9959616158090825
1961-06-30,0.9950181238277918
1961-07-31,0.9973214522146597
1961-08-31,0.99654924091316
1961-09-30,0.9972545114408288
1961-10-31,0.9945030327965242
1961-11-30,0.9937896780920177
1961-12-31,0.9937103952075648
1962-01-31,0.9941089156688111
1962-02-28,0.9957721408587825
1962-03-31,0.9962870381240903
1962-04-30,0.9973557466546153
1962-05-31,0.9974915907936412
1962-06-30,0.9973985343493112
1962-07-31,0.9965898772829057
1962-08-31,0.9974014691340829
1962-09-30,0.9975167015796313
1962-10-31,0.9975326918663618
1962-11-30,0.9975326296923185
1962-12-31,0.9975161915461112
1963-01-31,0.9973978458406291
1963-02-28,0.996559316591634
1963-03-31,0.9972332782028815
1963-04-30,0.9963782621112619
1963-05-31,0.9963996268033234
1963-06-30,0.9973717351812222
1963-07-31,0.9974939287294399
1963-08-31,0.9973992926432519
1963-09-30,0.9965929090963392
1963-10-31,0.9974174631194006
1963-11-30,0.997624601299494
1963-12-31,0.998293620275885
1964-01-31,0.9983558365125924
1964-02-29,0.998296425191318
1964-03-31,0.9976437111954353
1964-04-30,0.9975506834267521
1964-05-31,0.9975351918135896
1964-06-30,0.9975166398521235
1964-07-31,0.9973984980556478
1964-08-31,0.9965635521331327
1964-09-30,0.9972560314017676
1964-10-31,0.996531857633662
1964-11-30,0.997224054733409
1964-12-31,0.9963420063281592
1965-01-31,0.996209574746244
1965-02-28,0.9963905017654284
1965-03-31,0.9974850695144586
1965-04-30,0.9982849636799463
1965-05-31,0.9984081014084121
1965-06-30,0.9988252297447134
1965-07-31,0.9984623624485643
1965-08-31,0.9988293891121878
1965-09-30,0.9984628009748278
1965-10-31,0.9988296853500275
1965-11-30,0.9984662878522711
1965-12-31,0.9988646068755044
1966-01-31,0.9989330221073772
1966-02-28,0.999497392064714
1966-03-31,0.9995224005727111
1966-04-30,0.9996528826411459
1966-05-31,0.999653811514705
1966-06-30,0.999473830359016
1966-07-31,0.9996108667285407
1966-08-31,0.9998078411354581
1966-09-30,0.9998109737782946
1966-10-31,0.9998543803112194
1966-11-30,0.9998584790807509
1966-12-31,0.9998169028485205
1967-01-31,0.9998167110481081
1967-02-28,0.9996237920730277
1967-03-31,0.9996142627438938
1967-04-30,0.9994725223666691
1967-05-31,0.9996122027880592
1967-06-30,0.9996168412864627
1967-07-31,0.999612570647268
1967-08-31,0.9994124645765058
1967-09-30,0.9996055674449239
1967-10-31,0.999410887636503
1967-11-30,0.9995657384443299
1967-12-31,0.9996673640064444
1968-01-31,0.9997446665935339
1968-02-29,0.9996302499547798
1968-03-31,0.9989448877999613
1968-04-30,0.9962007038770931
1968-05-31,0.9852494317520598
1968-06-30,0.9592804455821835
1968-07-31,0.9157555150225419
1968-08-31,0.8551698100107225
1968-09-30,0.7709014496292145
1971-04-30,0.7002103588630523
1971-05-31,0.8069305152626068
1971-06-30,0.8710453119267056
1971-07-31,0.9260458100650186
1971-08-31,0.959154704281413
1971-09-30,0.9875559965431815
1971-10-31,0.9975771597949459
1971-11-30,0.9995802836956833
1971-12-31,0.9997587837180248
1972-01-31,0.9997730973539363
1972-02-29,0.9998140219666621
1972-03-31,0.9998156083420723
1972-04-30,0.9998169553722058
1972-05-31,0.9997524119906723
1972-06-30,0.9995797537606889
1972-07-31,0.999654546184813
1972-08-31,0.9996547552097492
1972-09-30,0.9997224123065503
1972-10-31,0.9995957960448362
1972-11-30,0.998798560350466
1972-12-31,0.988891703422173
1973-01-31,0.9329771406828109
1973-02-28,0.7416013277653025
1982-12-31,0.925040257036635
1983-01-31,0.9874400549054548
1983-02-28,0.9982453417213818
1983-03-31,0.9995824909644044
1983-04-30,0.9998152623366751
1983-05-31,0.999810929179593
1983-06-30,0.9995299648945201
1983-07-31,0.9994664021292651
1983-08-31,0.9995211512228716
1983-09-30,0.9996525714776043
1983-10-31,0.9996540773538486
1983-11-30,0.9997506912617844
1983-12-31,0.9997916739779842
1984-01-31,0.9997460394918434
1984-02-29,0.9996683566524749
1984-03-31,0.9996359823771414
1984-04-30,0.9996983774213971
1984-05-31,0.9997771876163436
1984-06-30,0.9998179791757229
1984-07-31,0.9998306225320441
1984-08-31,0.9998391131329244
1984-09-30,0.999845896106032
1984-10-31,0.9998607916456962
1984-11-30,0.9998685927018114
1984-12-31,0.9998657128227338
1985-01-31,0.9998158500106346
1985-02-28,0.9998131634824406
1985-03-31,0.9998431233225522
1985-04-30,0.9998427356792265
1985-05-31,0.999855342844521
1985-06-30,0.9998580777060634
1985-07-31,0.9998338708665372
1985-08-31,0.9997778177585496
1985-09-30,0.9997252394277034
1985-10-31,0.9997484535862267
1985-11-30,0.9998091554500728
1985-12-31,0.9998533496008856
1986-01-31,0.9998701782888164
1986-02-28,0.9997219895629985
1986-03-31,0.9993007369785345
1986-04-30,0.9984527585614523
1986-05-31,0.998231560236662
1986-06-30,0.9986738127453064
1986-07-31,0.998405499466441
1986-08-31,0.9984041778314792
1986-09-30,0.9986658141855101
1986-10-31,0.9981333866847267
1986-11-30,0.9975560791240604
1986-12-31,0.9970691518765709
1987-01-31,0.9981283868900543
1987-02-28,0.9990999711577342
1987-03-31,0.9996647269842995
1987-04-30,0.9998437609440907
1987-05-31,0.9998622006070991
1987-06-30,0.9998316925275336
1987-07-31,0.9998278661849435
1987-08-31,0.9998230191447843
1987-09-30,0.9997960582014731
1987-10-31,0.9997840351360107
1987-11-30,0.9997978972835034
1987-12-31,0.999835233051302
1988-01-31,0.9998513791550969
1988-02-29,0.9998533242176997
1988-03-31,0.9998447304667161
1988-04-30,0.9997967497995093
1988-05-31,0.9996006301929944
1988-06-30,0.998965610782598
1988-07-31,0.9971492127214145
1988-08-31,0.991010981486203
1988-09-30,0.9761568474171195
1988-10-31,0.9408798214006091
1988-11-30,0.8574163437003236
1988-12-31,0.7036632722418079
1991-07-31,0.815798304228249
1991-08-31,0.9654102658084033
1991-09-30,0.9964472567047893
1991-10-31,0.9995114365226714
1991-11-30,0.9996842383529181
1991-12-31,0.999720537210289
1992-01-31,0.9995301840950033
1992-02-29,0.9996152126329121
1992-03-31,0.9997475330451828
1992-04-30,0.9997514234901544
1992-05-31,0.9996945930871597
1992-06-30,0.9997230868924772
1992-07-31,0.9997508686611494
1992-08-31,0.9997246714765031
1992-09-30,0.9996938102233871
1992-10-31,0.999749942341472
1992-11-30,0.9996940647969923
1992-12-31,0.9996585582013573
1993-01-31,0.9997726280834217
1993-02-28,0.9997522132036903
1993-03-31,0.9997247717461382
1993-04-30,0.9997508878548937
1993-05-31,0.9997516266832766
1993-06-30,0.9996937485244579
1993-07-31,0.9996196871688686
1993-08-31,0.9996163718612401
1993-09-30,0.999574162505662
1993-10-31,0.9996148103188973
1993-11-30,0.9995731198680592
1993-12-31,0.9995690538445152
1994-01-31,0.9994661802766129
1994-02-28,0.9994617609246668
1994-03-31,0.9994594228256269
1994-04-30,0.999395695293164
1994-05-31,0.9993296160038513
1994-06-30,0.9994606065924515
1994-07-31,0.9996124002977029
1994-08-31,0.9996561608624179
1994-09-30,0.9996893292040113
1994-10-31,0.9995279943195985
1994-11-30,0.9995700645853722
1994-12-31,0.999572507072907
1995-01-31,0.9996162004075569
1995-02-28,0.9996558961270731
1995-03-31,0.9996576405728251
1995-04-30,0.9997219837590051
1995-05-31,0.9997507555551607
1995-06-30,0.9996936899736842
1995-07-31,0.9996177764627244
1995-08-31,0.9995224154502449
1995-09-30,0.9994686250244919
1995-10-31,0.9996101317030749
1995-11-30,0.9995221007369556
1995-12-31,0.9994674812054208
1996-01-31,0.9995678818880905
1996-02-29,0.9995724294792006
1996-03-31,0.999616201705975
1996-04-30,0.9996559356627653
1996-05-31,0.9996566621201252
1996-06-30,0.9996194605212659
1996-07-31,0.9996901490429386
1996-08-31,0.9996586396042482
1996-09-30,0.9996915584100043
1996-10-31,0.9996923640528331
1996-11-30,0.9997734516588406
1996-12-31,0.9997760627861614
1997-01-31,0.9996952969999228
1997-02-28,0.9996919838966061
1997-03-31,0.9996162777083986
1997-04-30,0.9994608361503827
1997-05-31,0.9992501827326363
1997-06-30,0.9993126240060767
1997-07-31,0.999238133895656
1997-08-31,0.9992336945667533
1997-09-30,0.9992279214986909
1997-10-31,0.9991196298675008
1997-11-30,0.9987616926214088
1997-12-31,0.9985692297315866
1998-01-31,0.9983470063987977
1998-02-28,0.9979247081101382
1998-03-31,0.997879819794999
1998-04-30,0.9979447747449528
1998-05-31,0.9985136737091057
1998-06-30,0.9985648911071155
1998-07-31,0.9985529871677514
1998-08-31,0.9983691943876224
1998-09-30,0.9981638882503245
1998-10-31,0.9981429590568558
1998-11-30,0.998163366011627
1998-12-31,0.9983670812091425
1999-01-31,0.9985386841427308
1999-02-28,0.9984132139657772
1999-03-31,0.998620104685526
1999-04-30,0.9992761032151113
1999-05-31,0.9991386375961808
1999-06-30,0.9990381442642993
1999-07-31,0.9991398911647542
1999-08-31,0.9993189455998168
1999-09-30,0.9995122933638609
1999-10-31,0.9995198398147747
1999-11-30,0.9995214089246591
1999-12-31,0.9995697376855143
2000-01-31,0.9995728337719912
2000-02-29,0.9997413487843718
2000-03-31,0.99985601767314
2000-04-30,0.9997270742956893
2000-05-31,0.9997467048856413
2000-06-30,0.9998414396276988
2000-07-31,0.9998466180801844
2000-08-31,0.9997977687155942
2000-09-30,0.9998156320532977
2000-10-31,0.9997975169640851
2000-11-30,0.9997967127554802
2000-12-31,0.9997945641818594
2001-01-31,0.9998453255470979
2001-02-28,0.9998174506065781
2001-03-31,0.9996620838374155
2001-04-30,0.9997706531862647
2001-05-31,0.9998315644323551
2001-06-30,0.9997527322330283
2001-07-31,0.999578126599684
2001-08-31,0.9995703247462446
2001-09-30,0.9995102164826066
2001-10-31,0.9991432981195416
2001-11-30,0.9988687376078348
2001-12-31,0.9982873249103801
2002-01-31,0.9970005589010581
2002-02-28,0.9969598958239408
2002-03-31,0.9980141308634396
2002-04-30,0.9982245509242214
2002-05-31,0.997294806877208
2002-06-30,0.9970171838891059
2002-07-31,0.9980706313220462
2002-08-31,0.9986504010347347
2002-09-30,0.9982872543278521
2002-10-31,0.9989868623135465
2002-11-30,0.9992280750498886
2002-12-31,0.9993921964574507
2003-01-31,0.9995188160264459
2003-02-28,0.9996872356233709
2003-03-31,0.9996848120553409
2003-04-30,0.9992542986878885
2003-05-31,0.9991427446129247
2003-06-30,0.9991362455478241
2003-07-31,0.9991409937486323
2003-08-31,0.9992320104137008
2003-09-30,0.9993019310100923
2003-10-31,0.9990262714453025
2003-11-30,0.9987788007283419
2003-12-31,0.9988833951314465
2004-01-31,0.9988719854239294
2004-02-29,0.9986055302737616
2004-03-31,0.9986391136550108
2004-04-30,0.9992994837946602
2004-05-31,0.9997106540758439
2004-06-30,0.9997740245375287
2004-07-31,0.9996937021479012
2004-08-31,0.9995735174147062
2004-09-30,0.999471976974939
2004-10-31,0.9997415866666337
2004-11-30,0.9998140826146373
2004-12-31,0.9997771805871486
2005-01-31,0.9996952784694525
2005-02-28,0.999692698261806
2005-03-31,0.9997218319370186
2005-04-30,0.9998137016838412
2005-05-31,0.9996206003596669
2005-06-30,0.9994719760165595
2005-07-31,0.9997289727631541
2005-08-31,0.9997740835690465
2005-09-30,0.9998382436804152
2005-10-31,0.9998644545140569
2005-11-30,0.999812312007892
2005-12-31,0.9997893987610694
2006-01-31,0.9998735373614707
2006-02-28,0.9998326753470075
2006-03-31,0.9997943086024985
2006-04-30,0.9997939695165664
2006-05-31,0.9998611392911199
2006-06-30,0.9998712315445039
2006-07-31,0.9998744331334792
2006-08-31,0.999854714979888
2006-09-30,0.9991131763121401
2006-10-31,0.9979403408987829
2006-11-30,0.9989766302647947
2006-12-31,0.9994305758236269
2007-01-31,0.9991675736727255
2007-02-28,0.9993922972830245
2007-03-31,0.9996076013423143
2007-04-30,0.9995248278337605
2007-05-31,0.9995698099950675
2007-06-30,0.9995668401513521
2007-07-31,0.9993905868877552
2007-08-31,0.9990795080665503
2007-09-30,0.9995902722934549
2007-10-31,0.9997775284556237
2007-11-30,0.999854642567807
2007-12-31,0.9998340769180297
2008-01-31,0.9998277239024803
2008-02-29,0.9997405256387167
2008-03-31,0.9994807000647441
2008-04-30,0.9983947247037441
2008-05-31,0.9958766815565453
2008-06-30,0.9926672453063199
2008-07-31,0.9911069327133819
2008-08-31,0.991619604062274
2008-09-30,0.9945939317695545
2008-10-31,0.9988990373716988
2008-11-30,0.9906531252895326
2008-12-31,0.9535904185476405
2009-01-31,0.8976461937170478
2009-02-28,0.7963623356778289
2009-11-30,0.972626954668464
2009-12-31,0.9985966602023476
2010-01-31,0.9994741215071469
2010-02-28,0.9991658993210634
2010-03-31,0.9993075552800074
2010-04-30,0.9992213054711273
2010-05-31,0.9989135129996781
2010-06-30,0.9971263559404313
2010-07-31,0.9970852259913958
2010-08-31,0.9967633834772743
2010-09-30,0.9967596321146214
2010-10-31,0.9970607896500614
2010-11-30,0.9969737950758494
2010-12-31,0.9980380488697292
2011-01-31,0.998412589951089
2011-02-28,0.9991145427934094
2011-03-31,0.9995566669112356
2011-04-30,0.9997425816584944
2011-05-31,0.9998278077230535
2011-06-30,0.9998302900975579
2011-07-31,0.9998280533518438
2011-08-31,0.9998536473693144
2011-09-30,0.9998686246593068
2011-10-31,0.9998174633425613
2011-11-30,0.9997985101307298
2011-12-31,0.9996956613367346
2012-01-31,0.9996584963492079
2012-02-29,0.9996558556036573
2012-03-31,0.9995674007456699
2012-04-30,0.9993010352038209
2012-05-31,0.9986351680851949
2012-06-30,0.9985289129355713
2012-07-31,0.998029719487515
2012-08-31,0.9985617805973508
2012-09-30,0.9990030778058814
2012-10-31,0.9991966688564737
2012-11-30,0.998768956226941
2012-12-31,0.9985788947303834
2013-01-31,0.9984468102066746
2013-02-28,0.998922888924691
2013-03-31,0.9981162341107301
2013-04-30,0.9971189911699629
2013-05-31,0.9978744853096537
2013-06-30,0.9986888485368544
2013-07-31,0.998940873834225
2013-08-31,0.9981276320546041
2013-09-30,0.9972057432649112
2013-10-31,0.99651665830529
2013-11-30,0.9971905557556309
2013-12-31,0.998038983892476
2014-01-31,0.9982150112270636
2014-02-28,0.9971754323644125
2014-03-31,0.998124975280161
2014-04-30,0.9989692264122926
2014-05-31,0.9991249035444865
2014-06-30,0.9991272309305974
2014-07-31,0.9990033941579108
2014-08-31,0.998610496310895
2014-09-30,0.9985597285318907
2014-10-31,0.9983990544080968
2014-11-30,0.9966802230262058
2014-12-31,0.9902039436766525
2015-01-31,0.9717470944086698
2015-02-28,0.960416531631899
2015-03-31,0.9536044235528973
2015-04-30,0.9497424856309815
2015-05-31,0.953464414864216
2015-06-30,0.9653233836204286
2015-07-31,0.9734186234177828
2015-08-31,0.9775479707250796
2015-09-30,0.9803410343132803
2015-10-31,0.9835767430650101
2015-11-30,0.9893165275020717
2015-12-31,0.9934228729802452
2016-01-31,0.9970648790490882
2016-02-29,0.9962371420008785
2016-03-31,0.9957975749783234
2016-04-30,0.996437449357411
2016-05-31,0.9961508298085728
2016-06-30,0.9959794524634257
2016-07-31,0.9953563897235328
2016-08-31,0.9966904731352559
2016-09-30,0.9979998353492024
2016-10-31,0.9983571283637622
2016-11-30,0.9986017148035317
2016-12-31,0.9991207515027514
2017-01-31,0.9994505372944531
2017-02-28,0.9995626855807689
2017-03-31,0.9993962639279832
2017-04-30,0.9992250216969926
2017-05-31,0.99888646634779
2017-06-30,0.9984451666951533
2017-07-31,0.9985893024211396
2017-08-31,0.9988933552037346
2017-09-30,0.999205271076596
2017-10-31,0.999047528085624
2017-11-30,0.9992186971910154
2017-12-31,0.9991409379409949
2018-01-31,0.9991415322617453
2018-02-28,0.9992364359478032
2018-03-31,0.9993905938432717
2018-04-30,0.9994631694580994
2018-05-31,0.9996124993625719
2018-06-30,0.9996558019675349
2018-07-31,0.9996557894169377
2018-08-31,0.99956852184614
2018-09-30,0.999337701718326
2018-10-31,0.9994481200160084
2018-11-30,0.9992278688150518
2018-12-31,0.9988842473216365
2019-01-31,0.9984114642578839
2019-02-28,0.9982466244797302
2019-03-31,0.9988526065505384
2019-04-30,0.9989930304572302
2019-05-31,0.9987409977068276
2019-06-30,0.998441926319585
2019-07-31,0.9987064076995058
2019-08-31,0.998585980821346
2019-09-30,0.9985903396297142
2019-10-31,0.9987622062140987
2019-11-30,0.9991230377216557
2019-12-31,0.9993154305116184
2020-01-31,0.9994472503114407
2020-02-29,0.9992350777118314
2020-03-31,0.9973734471275576
2020-04-30,0.9897821129077173
2020-05-31,0.9866926816101741
2020-06-30,0.9916547165804602
2020-07-31,0.9955293010650158
2020-08-31,0.9972829933186041
2020-09-30,0.9977086560252416
2020-10-31,0.9972326981415367
2020-11-30,0.9971374873523805
2020-12-31,0.9969983461005093
2021-01-31,0.9918523115530028
2021-02-28,0.9517517796660773
2023-05-31,0.8533730002520209
2023-06-30,0.9903569443749626
2023-07-31,0.9989052185723863
2023-08-31,0.9996971338983026
2023-09-30,0.9998247504886787
2023-10-31,0.9997526494204787
2023-11-30,0.9997245595537084
2023-12-31,0.9997746804781245
2024-01-31,0.9997251817577252
2024-02-29,0.9997493609692918
2024-03-31,0.9998141651769646
2024-04-30,0.9997982600027604
2024-05-31,0.999753012856933
2024-06-30,0.9996942701315432
2024-07-31,0.9996561527624807
2024-08-31,0.9995220287432407
2024-09-30,0.9994055441033312
2024-10-31,0.9995170081488797
2024-11-30,0.9995712735715522
2024-12-31,0.9996548522909424
2025-01-31,0.9996906817640172
2025-02-28,0.9996148349231919
2025-03-31,0.9994027436430786
2025-04-30,0.9993270210074731
2025-05-31,0.9993917699619743
2025-06-30,0.9994552290648168
2025-07-31,0.997457401264876
