date,justification,ai_recommendation,final_weights
2017-07-31,"The portfolio is constructed based on strong bullish momentum signals: GLD.P shows a high MACD histogram (0.475) and positive MACD line, indicating strong upward trend; SLV.P has the highest MACD histogram (0.997) and positive MACD line, suggesting robust momentum; VNQI.O exhibits a high RSI (75.840) and positive MACD histogram (0.220), supporting continued strength; CQQQ.P has a high RSI (70.315) and positive MACD histogram (0.113), indicating strong upward potential; and EWZ.P shows a positive MACD histogram (0.151) and high RSI (68.057), reinforcing bullish trends.","{'GLD.P': 0.25, 'SLV.P': 0.25, 'VNQI.O': 0.2, 'CQQQ.P': 0.15, 'EWZ.P': 0.15}","{'GLD.P': 0.25, 'SLV.P': 0.25, 'VNQI.O': 0.2, 'CQQQ.P': 0.15, 'EWZ.P': 0.15}"
2017-08-31,"I selected ETFs with strong bullish momentum signals: IBB.O has a high positive MACD histogram (1.548) and rising RSI (64.486), indicating strong upward trend; SLV.P shows a large MACD histogram (0.367) and positive MACD line, supporting continued momentum; EMB.O has a positive MACD histogram (0.119) and high RSI (74.897), suggesting strong buying pressure; TLT.O exhibits a positive MACD histogram (0.186) and rising indicators, pointing to upward potential; and EWZ.P, despite being in current holdings, maintains a positive MACD histogram (0.064) and solid RSI (65.816), justifying its inclusion for diversification and momentum.","{'IBB.O': 0.25, 'SLV.P': 0.25, 'EMB.O': 0.2, 'TLT.O': 0.15, 'EWZ.P': 0.15}","{'IBB.O': 0.25, 'SLV.P': 0.25, 'EMB.O': 0.2, 'TLT.O': 0.15, 'EWZ.P': 0.15}"
2017-09-29,"I selected ETFs with strong bullish momentum signals, including positive MACD histograms and high RSI values indicating strong uptrends. IJS.P, XLE.P, and VTWO.O show the most robust trends with high RSI and positive MACD histograms, while SPY.P and VTI.P provide broad market exposure with solid momentum, ensuring a diversified and high-potential portfolio.","{'IJS.P': 0.25, 'XLE.P': 0.25, 'VTWO.O': 0.2, 'SPY.P': 0.15, 'VTI.P': 0.15}","{'IJS.P': 0.25, 'XLE.P': 0.25, 'VTWO.O': 0.2, 'SPY.P': 0.15, 'VTI.P': 0.15}"
2017-10-31,"I selected ETFs with strong bullish momentum signals, including positive MACD histograms and RSI values indicating upward trends without overbought conditions. QQQ.O and XLK.P show robust tech sector momentum, SPYG.P has strong growth signals, IJK.P exhibits high MACD line values, and XLU.P provides defensive balance with positive indicators.","{'QQQ.O': 0.25, 'XLK.P': 0.25, 'SPYG.P': 0.2, 'IJK.P': 0.15, 'XLU.P': 0.15}","{'QQQ.O': 0.25, 'XLK.P': 0.25, 'SPYG.P': 0.2, 'IJK.P': 0.15, 'XLU.P': 0.15}"
2017-11-30,"I selected ETFs with strong bullish momentum signals, focusing on those with positive MACD histograms and high RSI indicating strong uptrends. IJK.P, SPYV.P, and VBR.P show robust MACD histograms (1.168, 0.705, 0.506) and high RSI values (77.438, 77.246, 73.468), suggesting continued upward potential. XLY.P has the highest RSI (81.000) and a positive MACD histogram (0.346), supporting its inclusion for momentum. Weights are allocated based on the strength of these signals, with IJK.P receiving the highest weight due to its exceptional MACD histogram and RSI combination.","{'IJK.P': 0.35, 'SPYV.P': 0.25, 'VBR.P': 0.2, 'XLY.P': 0.2}","{'IJK.P': 0.35, 'SPYV.P': 0.25, 'VBR.P': 0.2, 'XLY.P': 0.2}"
2017-12-29,"I selected ETFs with strong bullish momentum signals, including positive MACD histograms and RSI values indicating potential upside without overbought conditions. IJJ.P and IJS.P show high MACD line values and positive histograms, suggesting strong upward trends, while XLE.P and EWA.P have high RSI and positive momentum, and EMB.O offers a balanced risk-reward with moderate RSI and positive indicators.","{'IJJ.P': 0.25, 'IJS.P': 0.25, 'XLE.P': 0.2, 'EWA.P': 0.15, 'EMB.O': 0.15}","{'IJJ.P': 0.25, 'IJS.P': 0.25, 'XLE.P': 0.2, 'EWA.P': 0.15, 'EMB.O': 0.15}"
2018-01-31,"I selected ETFs with strong bullish momentum signals, including positive and rising MACD histograms and RSI values indicating upward trends without overbought conditions. IBB.O shows the strongest momentum with a high MACD histogram and favorable RSI, while SPY.P and QQQ.O offer broad market exposure with solid trends. XLY.P and XLV.P add diversification with positive technical indicators.","{'IBB.O': 0.35, 'SPY.P': 0.25, 'QQQ.O': 0.2, 'XLY.P': 0.1, 'XLV.P': 0.1}","{'IBB.O': 0.35, 'SPY.P': 0.25, 'QQQ.O': 0.2, 'XLY.P': 0.1, 'XLV.P': 0.1}"
2018-02-28,"I selected ETFs with strong bullish momentum signals: QQQ.O has a high MACD histogram (1.621) and positive MACD line (2.945), indicating strong upward trend; SPYG.P shows a large MACD histogram (0.586) and positive MACD line (0.870), supporting growth potential; XLK.P has a positive MACD histogram (0.435) and RSI near 60, suggesting continued tech strength; VUG.P exhibits a solid MACD histogram (0.476) and neutral RSI, aligning with growth trends; and I allocated lower weight to IJS.P due to its high MACD histogram (1.190) but weaker RSI, balancing risk.","{'QQQ.O': 0.3, 'SPYG.P': 0.25, 'XLK.P': 0.2, 'VUG.P': 0.15, 'IJS.P': 0.1}","{'QQQ.O': 0.3, 'SPYG.P': 0.25, 'XLK.P': 0.2, 'VUG.P': 0.15, 'IJS.P': 0.1}"
2018-03-29,"I selected TLT.O, KSA.P, and USO.P based on strong bullish momentum signals: TLT.O shows a positive MACD histogram and RSI near 60 indicating upward trend, KSA.P has a high MACD histogram and RSI in bullish territory, and USO.P displays positive MACD and RSI for potential gains. Weights are allocated to maximize exposure to these high-confidence opportunities while diversifying risk.","{'TLT.O': 0.4, 'KSA.P': 0.35, 'USO.P': 0.25}","{'TLT.O': 0.4, 'KSA.P': 0.35, 'USO.P': 0.25}"
2018-04-30,"I selected ETFs with strong bullish momentum signals: XLE.P shows a high MACD histogram and positive MACD line, indicating strong upward trend; IJS.P has a large positive MACD histogram and rising MACD line, suggesting robust momentum; VTV.P exhibits a positive MACD histogram and neutral RSI, supporting continued gains; VNQ.P has a positive MACD histogram and RSI near 60, indicating healthy momentum; and KSA.P, already in current holdings, maintains a positive MACD histogram and high RSI, reinforcing its strength. Weights are allocated based on the magnitude of these signals to maximize potential returns.","{'XLE.P': 0.25, 'IJS.P': 0.25, 'VTV.P': 0.2, 'VNQ.P': 0.15, 'KSA.P': 0.15}","{'XLE.P': 0.25, 'IJS.P': 0.25, 'VTV.P': 0.2, 'VNQ.P': 0.15, 'KSA.P': 0.15}"
2018-05-31,"I selected ETFs with strong bullish momentum signals: IJS.P has a high MACD histogram (0.396) and RSI (71.749) indicating strong upward trend, IJT.O shows a high MACD histogram (0.331) and RSI (72.841) for momentum, VBK.P has positive MACD histogram (0.075) and high RSI (68.638) supporting growth, VNQ.P exhibits a positive MACD histogram (0.236) and high RSI (67.144) for real estate strength, and QQQ.O has a positive MACD histogram (0.111) and moderate RSI (61.296) for tech exposure. Weights are assigned based on the strength of these signals, with higher weights for IJS.P and IJT.O due to their superior momentum indicators.","{'IJS.P': 0.25, 'IJT.O': 0.25, 'VBK.P': 0.2, 'VNQ.P': 0.15, 'QQQ.O': 0.15}","{'IJS.P': 0.25, 'IJT.O': 0.25, 'VBK.P': 0.2, 'VNQ.P': 0.15, 'QQQ.O': 0.15}"
2018-06-29,"I selected ETFs with strong bullish momentum signals, focusing on positive MACD histograms and RSI levels indicating potential strength. TLT.O shows a positive MACD histogram and RSI above 65, suggesting upward trend; VNQ.P has a positive MACD histogram and high RSI near 70, indicating momentum; XLU.P exhibits a strong positive MACD histogram and RSI above 70, signaling overbought but sustained trend; I allocated higher weights to TLT.O and VNQ.P due to their clearer bullish signals and balanced risk.","{'TLT.O': 0.35, 'VNQ.P': 0.35, 'XLU.P': 0.3}","{'TLT.O': 0.35, 'VNQ.P': 0.35, 'XLU.P': 0.3}"
2018-07-31,"I selected ETFs with strong bullish momentum signals, including positive and rising MACD histograms and RSI values indicating potential strength without overbought conditions. SPY.P shows a positive MACD histogram and neutral RSI, VTV.P has a strong MACD histogram and high RSI suggesting momentum, XLF.P exhibits a positive MACD histogram and favorable RSI, XLI.P displays a robust MACD histogram and neutral RSI, and EMB.O combines a positive MACD histogram with a moderately high RSI for diversification.","{'SPY.P': 0.25, 'VTV.P': 0.25, 'XLF.P': 0.2, 'XLI.P': 0.2, 'EMB.O': 0.1}","{'SPY.P': 0.25, 'VTV.P': 0.25, 'XLF.P': 0.2, 'XLI.P': 0.2, 'EMB.O': 0.1}"
2018-08-31,"I selected ETFs with strong bullish momentum signals, focusing on those with positive MACD histograms and high RSI indicating strong upward trends. IBB.O, QQQ.O, and SPY.P show robust MACD and RSI values, while XLK.P and XLY.P add diversification with solid momentum. Weights are allocated based on the strength of these signals to maximize potential returns.","{'IBB.O': 0.25, 'QQQ.O': 0.25, 'SPY.P': 0.2, 'XLK.P': 0.15, 'XLY.P': 0.15}","{'IBB.O': 0.25, 'QQQ.O': 0.25, 'SPY.P': 0.2, 'XLK.P': 0.15, 'XLY.P': 0.15}"
2018-09-28,"I selected ETFs with strong bullish momentum signals: IBB.O has a high MACD histogram (0.897) and positive MACD line, indicating strong upward trend; XLV.P shows a high RSI (74.940) near overbought but supported by a positive MACD histogram (0.061) and high MACD line (1.388), suggesting continued strength; XLE.P has a robust MACD histogram (0.465) and positive MACD line, with RSI (62.753) in bullish territory; EFA.P exhibits a very high MACD histogram (1.224) and positive MACD line, indicating strong momentum; and QQQ.O has a positive MACD histogram (0.230) and high MACD line, with RSI (61.133) supporting upward movement. Weights are allocated based on the strength of these signals, with higher weights for ETFs showing the most pronounced bullish indicators.","{'IBB.O': 0.25, 'XLV.P': 0.2, 'XLE.P': 0.2, 'EFA.P': 0.2, 'QQQ.O': 0.15}","{'IBB.O': 0.25, 'XLV.P': 0.2, 'XLE.P': 0.2, 'EFA.P': 0.2, 'QQQ.O': 0.15}"
2018-10-31,"I selected ETFs with strong bullish momentum signals, focusing on positive MACD histograms and RSI levels indicating potential strength. VNQ.P shows a positive MACD histogram and RSI above 50, suggesting upward momentum. XLRE.P and KSA.P have positive MACD histograms and RSI in neutral to bullish ranges, supporting short-term gains. XLP.P exhibits a positive MACD histogram and RSI above 60, indicating steady bullish trends. I allocated higher weights to VNQ.P and XLRE.P due to their stronger momentum signals.","{'VNQ.P': 0.3, 'XLRE.P': 0.25, 'KSA.P': 0.2, 'XLP.P': 0.25}","{'VNQ.P': 0.3, 'XLRE.P': 0.25, 'XLP.P': 0.25, 'KSA.P': 0.2}"
2018-11-30,"The portfolio is constructed based on strong bullish momentum signals from MACD histogram and RSI. IBB.O shows the highest positive MACD histogram (2.028) and a neutral RSI (52.494), indicating strong upward momentum. INDA.B has a high positive MACD histogram (0.200) and RSI (67.675) suggesting continued strength. MCHI.O exhibits a significant MACD histogram (0.322) with neutral RSI (53.988), supporting growth potential. VNQ.P, despite being in current holdings, maintains a positive MACD histogram (0.123) and moderate RSI (60.217), justifying retention for momentum. Weights are allocated proportionally to the strength of these signals to maximize PnL.","{'IBB.O': 0.35, 'INDA.B': 0.25, 'MCHI.O': 0.2, 'VNQ.P': 0.2}","{'IBB.O': 0.35, 'INDA.B': 0.25, 'MCHI.O': 0.2, 'VNQ.P': 0.2}"
2018-12-31,"The portfolio is constructed by selecting ETFs with strong bullish momentum signals, including positive MACD histogram values and RSI below 70 to avoid overbought conditions. GLD.P and SLV.P show robust trends with positive MACD histograms and RSI in favorable ranges, while TLT.O and EMB.O exhibit positive momentum with supportive RSI levels. INDA.B is included for its positive MACD histogram and moderate RSI, indicating potential upside.","{'GLD.P': 0.25, 'SLV.P': 0.25, 'TLT.O': 0.2, 'EMB.O': 0.15, 'INDA.B': 0.15}","{'GLD.P': 0.25, 'SLV.P': 0.25, 'TLT.O': 0.2, 'EMB.O': 0.15, 'INDA.B': 0.15}"
2019-01-31,"The portfolio is constructed based on strong bullish momentum signals from MACD histogram and RSI. IJK.P and IJJ.P show the highest MACD histogram values (2.444 and 2.092) with RSI in neutral ranges, indicating strong upward trends. SPYV.P and MDY.P also exhibit high MACD histograms (1.732 and 2.062) and neutral RSI, supporting continued growth. VNQ.P has a high MACD histogram (1.100) and RSI near overbought but not extreme, suggesting sustained momentum in real estate.","{'IJK.P': 0.25, 'IJJ.P': 0.25, 'SPYV.P': 0.2, 'MDY.P': 0.2, 'VNQ.P': 0.1}","{'IJK.P': 0.25, 'IJJ.P': 0.25, 'SPYV.P': 0.2, 'MDY.P': 0.2, 'VNQ.P': 0.1}"
2019-02-28,"I selected ETFs with strong bullish momentum signals, focusing on positive MACD histograms and RSI values above 50 but not overbought. IJK.P and IJS.P show high MACD line values and positive histograms, indicating strong upward trends, while SPYG.P and XLK.P have positive histograms and RSI in favorable ranges for growth. VTI.P was included for diversification with solid momentum. Weights were allocated based on the strength of these signals, with higher confidence in IJK.P and IJS.P due to their pronounced MACD characteristics.","{'IJK.P': 0.25, 'IJS.P': 0.25, 'SPYG.P': 0.2, 'XLK.P': 0.15, 'VTI.P': 0.15}","{'IJK.P': 0.25, 'IJS.P': 0.25, 'SPYG.P': 0.2, 'XLK.P': 0.15, 'VTI.P': 0.15}"
2019-03-29,"I selected TLT.O, VCLT.O, and XLP.P based on strong bullish MACD histogram signals (0.943, 0.355, 0.140) indicating upward momentum, combined with positive MACD lines and RSI values in neutral to slightly overbought ranges (74.499, 80.694, 70.705) supporting continued short-term gains, while avoiding assets with negative MACD histograms or overbought RSI levels.","{'TLT.O': 0.45, 'VCLT.O': 0.35, 'XLP.P': 0.2}","{'TLT.O': 0.45, 'VCLT.O': 0.35, 'XLP.P': 0.2}"
2019-04-30,"I selected ETFs with strong bullish momentum signals: QQQ.O has a high MACD histogram and RSI above 75, indicating strong upward trend; SPY.P shows positive MACD histogram and high RSI for sustained momentum; XLC.P has a high MACD histogram and RSI above 80, suggesting strong short-term potential; IJK.P and IJT.O both exhibit positive MACD histograms and RSI in bullish ranges, supporting growth trends.","{'QQQ.O': 0.3, 'SPY.P': 0.25, 'XLC.P': 0.2, 'IJK.P': 0.15, 'IJT.O': 0.1}","{'QQQ.O': 0.3, 'SPY.P': 0.25, 'XLC.P': 0.2, 'IJK.P': 0.15, 'IJT.O': 0.1}"
2019-05-31,"The portfolio is constructed by selecting ETFs with strong bullish momentum signals, including positive MACD histograms indicating accelerating upward trends and RSI values below 30 suggesting potential oversold rebounds. Key picks like TLT.O and IEF.O show robust positive MACD histograms and high RSI near overbought levels, while EMB.O and INDA.B offer emerging momentum with favorable MACD and RSI conditions.","{'TLT.O': 0.35, 'IEF.O': 0.25, 'EMB.O': 0.2, 'INDA.B': 0.15, 'EWZ.P': 0.05}","{'TLT.O': 0.35, 'IEF.O': 0.25, 'EMB.O': 0.2, 'INDA.B': 0.15, 'EWZ.P': 0.05}"
2019-06-28,"The portfolio is concentrated in ETFs with strong bullish momentum signals, including QQQ.O and SPY.P which exhibit high MACD histogram values and positive MACD lines indicating strong upward trends, and IBB.O which shows a very high MACD histogram and neutral RSI suggesting continued momentum. GLD.P is included for its high RSI and positive MACD, indicating strong trend strength, while XLE.P is selected for its high MACD histogram and neutral RSI, supporting short-term upside potential.","{'QQQ.O': 0.3, 'SPY.P': 0.25, 'IBB.O': 0.2, 'GLD.P': 0.15, 'XLE.P': 0.1}","{'QQQ.O': 0.3, 'SPY.P': 0.25, 'IBB.O': 0.2, 'GLD.P': 0.15, 'XLE.P': 0.1}"
2019-07-31,"The portfolio is constructed based on strong bullish momentum signals: IJJ.P and IJK.P exhibit positive MACD histograms and high RSI values indicating strong upward trends, while SLV.P shows a significant MACD histogram and elevated RSI suggesting continued momentum. These selections prioritize ETFs with robust technical indicators for short-term gains.","{'IJJ.P': 0.35, 'IJK.P': 0.3, 'SLV.P': 0.35}","{'IJJ.P': 0.35, 'SLV.P': 0.35, 'IJK.P': 0.3}"
2019-08-30,"The portfolio is constructed based on strong bullish momentum signals: SLV.P shows a high MACD histogram and positive MACD line, indicating strong upward trend; TLT.O has a very high MACD line and positive histogram, suggesting robust momentum; XLU.P exhibits a positive MACD histogram and RSI in a favorable range, supporting continued strength; and VCLT.O displays a high MACD line and positive histogram, reflecting solid trend. These selections prioritize ETFs with clear positive technical indicators for short-term gains.","{'SLV.P': 0.3, 'TLT.O': 0.3, 'XLU.P': 0.2, 'VCLT.O': 0.2}","{'SLV.P': 0.3, 'TLT.O': 0.3, 'XLU.P': 0.2, 'VCLT.O': 0.2}"
2019-09-30,"I selected ETFs with strong bullish momentum signals, focusing on positive MACD histograms and RSI below 70 to avoid overbought conditions. IJS.P shows a high positive MACD line and histogram, indicating strong upward trend; INDA.B has a positive MACD histogram and neutral RSI, suggesting potential breakout; VNQ.P exhibits positive MACD histogram and moderate RSI, supporting momentum; XLU.P has a positive MACD histogram but high RSI near overbought, so assigned lower weight; and VCLT.O from current holdings maintains positive signals for consistency.","{'IJS.P': 0.3, 'INDA.B': 0.25, 'VNQ.P': 0.2, 'XLU.P': 0.15, 'VCLT.O': 0.1}","{'IJS.P': 0.3, 'INDA.B': 0.25, 'VNQ.P': 0.2, 'XLU.P': 0.15, 'VCLT.O': 0.1}"
2019-10-31,"The portfolio is constructed based on strong bullish momentum signals from MACD histogram and RSI. IBB.O shows the highest MACD histogram (2.250) and a strong RSI (70.201), indicating robust upward momentum. SPYV.P and IJS.P also exhibit high MACD histograms (0.985 and 1.609) with supportive RSI levels (68.008 and 64.168), suggesting continued trend strength. EWG.P and XLV.P are included for their positive MACD histograms (0.144 and 0.537) and elevated RSI values (71.383 and 70.921), reinforcing bullish short-term potential.","{'IBB.O': 0.3, 'SPYV.P': 0.25, 'IJS.P': 0.2, 'EWG.P': 0.15, 'XLV.P': 0.1}","{'IBB.O': 0.3, 'SPYV.P': 0.25, 'IJS.P': 0.2, 'EWG.P': 0.15, 'XLV.P': 0.1}"
2019-11-29,"I selected ETFs with strong bullish momentum signals, including positive and rising MACD histograms and high RSI values indicating strong upward trends. IBB.O shows the highest MACD histogram and RSI, suggesting strong momentum, while XLV.P, SPY.P, VTI.P, and VBK.P also exhibit positive MACD histograms and high RSI, supporting continued short-term gains.","{'IBB.O': 0.3, 'XLV.P': 0.25, 'SPY.P': 0.2, 'VTI.P': 0.15, 'VBK.P': 0.1}","{'IBB.O': 0.3, 'XLV.P': 0.25, 'SPY.P': 0.2, 'VTI.P': 0.15, 'VBK.P': 0.1}"
2019-12-31,"The portfolio is constructed by selecting ETFs with strong bullish momentum signals, including positive and rising MACD histogram values and RSI levels indicating potential overbought conditions but not yet extreme, such as GLD.P (high MACD histogram and RSI), SLV.P (very high MACD histogram), SMH.O (high MACD histogram and RSI), EWZ.P (high MACD histogram and RSI), and QQQ.O (high MACD histogram and RSI), to maximize short-term PnL.","{'GLD.P': 0.25, 'SLV.P': 0.25, 'SMH.O': 0.2, 'EWZ.P': 0.15, 'QQQ.O': 0.15}","{'GLD.P': 0.25, 'SLV.P': 0.25, 'SMH.O': 0.2, 'EWZ.P': 0.15, 'QQQ.O': 0.15}"
2020-01-31,"I selected ETFs with strong bullish momentum signals: TLT.O has a positive MACD histogram and high RSI indicating upward trend strength, XLU.P shows a positive MACD histogram and very high RSI suggesting overbought but sustained momentum, VCLT.O exhibits a positive MACD histogram and high RSI for bond strength, and IEF.O has a positive MACD histogram and elevated RSI supporting continued gains. These were weighted based on the magnitude of their MACD histogram and RSI to maximize short-term profit potential.","{'TLT.O': 0.35, 'XLU.P': 0.25, 'VCLT.O': 0.2, 'IEF.O': 0.2}","{'TLT.O': 0.35, 'XLU.P': 0.25, 'VCLT.O': 0.2, 'IEF.O': 0.2}"
2020-02-28,"The portfolio is constructed by selecting ETFs with strong bullish momentum signals: TLT.O shows a positive MACD histogram and high RSI indicating upward trend strength, IEF.O has positive MACD line and signal with high RSI supporting continued gains, and GLD.P exhibits a positive MACD histogram and elevated RSI suggesting momentum in gold. Weights are allocated based on the magnitude of these signals, with TLT.O receiving the highest weight due to its robust MACD histogram value.","{'TLT.O': 0.45, 'IEF.O': 0.3, 'GLD.P': 0.25}","{'TLT.O': 0.45, 'IEF.O': 0.3, 'GLD.P': 0.25}"
2020-03-31,"I selected ETFs with strong bullish momentum signals, focusing on positive MACD histograms and RSI below 70 to avoid overbought conditions. TLT.O shows a high positive MACD line and histogram, indicating strong upward trend, while IEF.O and IEI.O have positive MACD lines and neutral RSI, supporting steady gains. GLD.P's positive MACD histogram and moderate RSI suggest continued momentum, and SPY.P's large positive MACD histogram and neutral RSI offer broad market exposure with upside potential.","{'TLT.O': 0.3, 'IEF.O': 0.25, 'IEI.O': 0.2, 'GLD.P': 0.15, 'SPY.P': 0.1}","{'TLT.O': 0.3, 'IEF.O': 0.25, 'IEI.O': 0.2, 'GLD.P': 0.15, 'SPY.P': 0.1}"
2020-04-30,"The portfolio is concentrated in ETFs with strong bullish momentum signals, including positive and expanding MACD histograms and RSI values in the 60-65 range indicating healthy uptrends without overbought conditions. IJK.P and MDY.P show the highest momentum with large MACD histogram values, while SPY.P and QQQ.O provide broad market exposure with solid trends, and VBK.P adds growth potential with a high RSI.","{'IJK.P': 0.25, 'MDY.P': 0.25, 'SPY.P': 0.2, 'QQQ.O': 0.15, 'VBK.P': 0.15}","{'IJK.P': 0.25, 'MDY.P': 0.25, 'SPY.P': 0.2, 'QQQ.O': 0.15, 'VBK.P': 0.15}"
2020-05-29,"I selected ETFs with strong bullish momentum signals, including positive and expanding MACD histograms and RSI values indicating upward potential without overbought conditions. IJK.P and MDY.P show the highest momentum with large MACD histograms and favorable RSI, while SPY.P and VBK.P offer solid trends and diversification. QQQ.O is included for its strong MACD line despite a slightly negative histogram, balancing the portfolio.","{'IJK.P': 0.25, 'MDY.P': 0.25, 'SPY.P': 0.2, 'VBK.P': 0.15, 'QQQ.O': 0.15}","{'IJK.P': 0.25, 'MDY.P': 0.25, 'SPY.P': 0.2, 'VBK.P': 0.15, 'QQQ.O': 0.15}"
